,T1_Spelling,T1_ID,T1_Seed,T2_Spelling,T2_ID,T2_Seed,Predictions
1326,south carolina,1376,6,grambling state,1212,16,0.8186217
1327,south carolina,1376,6,stetson,1391,16,0.83752686
1328,south carolina,1376,6,howard,1224,16,0.93863046
1329,south carolina,1376,6,longwood,1255,16,0.7964562
1330,south carolina,1376,6,montana state,1286,16,0.88498664
1331,south carolina,1376,6,wagner,1447,16,0.719301
1332,texas,1400,7,florida,1196,7,0.68730307
1333,texas,1400,7,washington state,1450,7,0.61301154
1334,texas,1400,7,dayton,1173,7,0.6079043
1335,texas,1400,7,florida atlantic,1194,8,0.6586461
1336,texas,1400,7,utah state,1429,8,0.59892285
1337,texas,1400,7,mississippi state,1280,8,0.67868435
1338,texas,1400,7,nebraska,1304,8,0.62911445
1339,texas,1400,7,texas a&m,1401,9,0.71966934
1340,texas,1400,7,northwestern,1321,9,0.45971012
1341,texas,1400,7,michigan state,1277,9,0.58939964
1342,texas,1400,7,tcu,1395,9,0.5694591
1343,texas,1400,7,virginia,1438,10,0.65176684
1344,texas,1400,7,colorado,1160,10,0.66126436
1345,texas,1400,7,boise state,1129,10,0.57186276
1346,texas,1400,7,drake,1179,10,0.6277632
1347,texas,1400,7,nevada,1305,10,0.62502044
1348,texas,1400,7,colorado state,1161,10,0.68090606
1349,texas,1400,7,new mexico,1307,11,0.59785813
1350,texas,1400,7,oregon,1332,11,0.6782047
1351,texas,1400,7,north carolina state,1301,11,0.67190385
1352,texas,1400,7,duquesne,1182,11,0.6844599
1353,texas,1400,7,mcneese,1270,12,0.5040723
1354,texas,1400,7,james madison,1241,12,0.65217525
1355,texas,1400,7,uab,1412,12,0.66260237
1356,texas,1400,7,grand canyon,1213,12,0.5613089
1357,texas,1400,7,samford,1359,13,0.74003
1358,texas,1400,7,vermont,1436,13,0.70856047
1359,texas,1400,7,yale,1463,13,0.728699
1360,texas,1400,7,charleston,1158,13,0.78720176
1361,texas,1400,7,oakland,1324,14,0.82849777
1362,texas,1400,7,akron,1103,14,0.8320896
1363,texas,1400,7,morehead state,1287,14,0.87857705
1364,texas,1400,7,colgate,1159,14,0.8186898
1365,texas,1400,7,long beach state,1253,15,0.88096046
1366,texas,1400,7,south dakota state,1355,15,0.87264955
1367,texas,1400,7,saint peter's,1389,15,0.85855114
1368,texas,1400,7,western kentucky,1443,15,0.89709014
1369,texas,1400,7,grambling state,1212,16,0.8494435
1370,texas,1400,7,stetson,1391,16,0.9001598
1371,texas,1400,7,howard,1224,16,0.93896425
1372,texas,1400,7,longwood,1255,16,0.8475994
1373,texas,1400,7,montana state,1286,16,0.9083454
1374,texas,1400,7,wagner,1447,16,0.8002972
1375,florida,1196,7,washington state,1450,7,0.32687718
1376,florida,1196,7,dayton,1173,7,0.29076242
1377,florida,1196,7,florida atlantic,1194,8,0.38318208
1378,florida,1196,7,utah state,1429,8,0.3140283
1379,florida,1196,7,mississippi state,1280,8,0.45423773
1380,florida,1196,7,nebraska,1304,8,0.32121545
1381,florida,1196,7,texas a&m,1401,9,0.50200975
1382,florida,1196,7,northwestern,1321,9,0.33386028
1383,florida,1196,7,michigan state,1277,9,0.37322825
1384,florida,1196,7,tcu,1395,9,0.48338938
1385,florida,1196,7,virginia,1438,10,0.45328772
1386,florida,1196,7,colorado,1160,10,0.50342226
1387,florida,1196,7,boise state,1129,10,0.35264328
1388,florida,1196,7,drake,1179,10,0.5360634
1389,florida,1196,7,nevada,1305,10,0.5661736
1390,florida,1196,7,colorado state,1161,10,0.5610067
1391,florida,1196,7,new mexico,1307,11,0.4752705
1392,florida,1196,7,oregon,1332,11,0.526126
1393,florida,1196,7,north carolina state,1301,11,0.6242252
1394,florida,1196,7,duquesne,1182,11,0.5514709
1395,florida,1196,7,mcneese,1270,12,0.42384344
1396,florida,1196,7,james madison,1241,12,0.5508668
1397,florida,1196,7,uab,1412,12,0.4899794
1398,florida,1196,7,grand canyon,1213,12,0.4234008
1399,florida,1196,7,samford,1359,13,0.598998
1400,florida,1196,7,vermont,1436,13,0.5014677
1401,florida,1196,7,yale,1463,13,0.5175561
1402,florida,1196,7,charleston,1158,13,0.57784164
1403,florida,1196,7,oakland,1324,14,0.68317795
1404,florida,1196,7,akron,1103,14,0.7050931
1405,florida,1196,7,morehead state,1287,14,0.73655343
1406,florida,1196,7,colgate,1159,14,0.63937163
1407,florida,1196,7,long beach state,1253,15,0.81255835
1408,florida,1196,7,south dakota state,1355,15,0.78395927
1409,florida,1196,7,saint peter's,1389,15,0.7473679
1410,florida,1196,7,western kentucky,1443,15,0.8269498
1411,florida,1196,7,grambling state,1212,16,0.6657817
1412,florida,1196,7,stetson,1391,16,0.7629888
1413,florida,1196,7,howard,1224,16,0.88965166
1414,florida,1196,7,longwood,1255,16,0.73246986
1415,florida,1196,7,montana state,1286,16,0.79871935
1416,florida,1196,7,wagner,1447,16,0.62313217
1417,washington state,1450,7,dayton,1173,7,0.51655215
1418,washington state,1450,7,florida atlantic,1194,8,0.54583955
1419,washington state,1450,7,utah state,1429,8,0.4812103
1420,washington state,1450,7,mississippi state,1280,8,0.5222374
1421,washington state,1450,7,nebraska,1304,8,0.5147011
1422,washington state,1450,7,texas a&m,1401,9,0.6259767
1423,washington state,1450,7,northwestern,1321,9,0.37770632
1424,washington state,1450,7,michigan state,1277,9,0.4608695
1425,washington state,1450,7,tcu,1395,9,0.5159237
1426,washington state,1450,7,virginia,1438,10,0.56165236
1427,washington state,1450,7,colorado,1160,10,0.58610946
1428,washington state,1450,7,boise state,1129,10,0.54278356
1429,washington state,1450,7,drake,1179,10,0.58977425
1430,washington state,1450,7,nevada,1305,10,0.558461
1431,washington state,1450,7,colorado state,1161,10,0.595926
1432,washington state,1450,7,new mexico,1307,11,0.5097785
1433,washington state,1450,7,oregon,1332,11,0.6107569
1434,washington state,1450,7,north carolina state,1301,11,0.5555025
1435,washington state,1450,7,duquesne,1182,11,0.54305863
1436,washington state,1450,7,mcneese,1270,12,0.39755818
1437,washington state,1450,7,james madison,1241,12,0.5973409
1438,washington state,1450,7,uab,1412,12,0.61391425
1439,washington state,1450,7,grand canyon,1213,12,0.44913417
1440,washington state,1450,7,samford,1359,13,0.7106423
1441,washington state,1450,7,vermont,1436,13,0.6651432
1442,washington state,1450,7,yale,1463,13,0.6449184
1443,washington state,1450,7,charleston,1158,13,0.7575372
1444,washington state,1450,7,oakland,1324,14,0.80501705
1445,washington state,1450,7,akron,1103,14,0.7722575
1446,washington state,1450,7,morehead state,1287,14,0.8221527
1447,washington state,1450,7,colgate,1159,14,0.7920569
1448,washington state,1450,7,long beach state,1253,15,0.8476522
1449,washington state,1450,7,south dakota state,1355,15,0.8525149
1450,washington state,1450,7,saint peter's,1389,15,0.7841406
1451,washington state,1450,7,western kentucky,1443,15,0.84487396
1452,washington state,1450,7,grambling state,1212,16,0.8080009
1453,washington state,1450,7,stetson,1391,16,0.8802123
1454,washington state,1450,7,howard,1224,16,0.9213687
1455,washington state,1450,7,longwood,1255,16,0.78117037
1456,washington state,1450,7,montana state,1286,16,0.8827355
1457,washington state,1450,7,wagner,1447,16,0.7515623
1458,dayton,1173,7,florida atlantic,1194,8,0.561279
1459,dayton,1173,7,utah state,1429,8,0.5250414
1460,dayton,1173,7,mississippi state,1280,8,0.60391945
1461,dayton,1173,7,nebraska,1304,8,0.5620205
1462,dayton,1173,7,texas a&m,1401,9,0.5869523
1463,dayton,1173,7,northwestern,1321,9,0.47096652
1464,dayton,1173,7,michigan state,1277,9,0.46705747
1465,dayton,1173,7,tcu,1395,9,0.59908396
1466,dayton,1173,7,virginia,1438,10,0.65584123
1467,dayton,1173,7,colorado,1160,10,0.6026753
1468,dayton,1173,7,boise state,1129,10,0.5103469
1469,dayton,1173,7,drake,1179,10,0.59210813
1470,dayton,1173,7,nevada,1305,10,0.60722286
1471,dayton,1173,7,colorado state,1161,10,0.569143
1472,dayton,1173,7,new mexico,1307,11,0.5314515
1473,dayton,1173,7,oregon,1332,11,0.6237958
1474,dayton,1173,7,north carolina state,1301,11,0.66390485
1475,dayton,1173,7,duquesne,1182,11,0.556275
1476,dayton,1173,7,mcneese,1270,12,0.46884906
1477,dayton,1173,7,james madison,1241,12,0.59969485
1478,dayton,1173,7,uab,1412,12,0.6081675
1479,dayton,1173,7,grand canyon,1213,12,0.45336515
1480,dayton,1173,7,samford,1359,13,0.73606175
1481,dayton,1173,7,vermont,1436,13,0.68327665
1482,dayton,1173,7,yale,1463,13,0.64013445
1483,dayton,1173,7,charleston,1158,13,0.77013177
1484,dayton,1173,7,oakland,1324,14,0.7679312
1485,dayton,1173,7,akron,1103,14,0.7474037
1486,dayton,1173,7,morehead state,1287,14,0.8053783
1487,dayton,1173,7,colgate,1159,14,0.7386942
1488,dayton,1173,7,long beach state,1253,15,0.8333757
1489,dayton,1173,7,south dakota state,1355,15,0.8333566
1490,dayton,1173,7,saint peter's,1389,15,0.8471541
1491,dayton,1173,7,western kentucky,1443,15,0.81129414
1492,dayton,1173,7,grambling state,1212,16,0.83755624
1493,dayton,1173,7,stetson,1391,16,0.83976203
1494,dayton,1173,7,howard,1224,16,0.91019624
1495,dayton,1173,7,longwood,1255,16,0.75056696
1496,dayton,1173,7,montana state,1286,16,0.891202
1497,dayton,1173,7,wagner,1447,16,0.7399316
1498,florida atlantic,1194,8,utah state,1429,8,0.46866977
1499,florida atlantic,1194,8,mississippi state,1280,8,0.59174293
1500,florida atlantic,1194,8,nebraska,1304,8,0.5431356
1501,florida atlantic,1194,8,texas a&m,1401,9,0.5988807
1502,florida atlantic,1194,8,northwestern,1321,9,0.3760308
1503,florida atlantic,1194,8,michigan state,1277,9,0.4516614
1504,florida atlantic,1194,8,tcu,1395,9,0.5162413
1505,florida atlantic,1194,8,virginia,1438,10,0.45582125
1506,florida atlantic,1194,8,colorado,1160,10,0.4969756
1507,florida atlantic,1194,8,boise state,1129,10,0.48353466
1508,florida atlantic,1194,8,drake,1179,10,0.57605964
1509,florida atlantic,1194,8,nevada,1305,10,0.52736527
1510,florida atlantic,1194,8,colorado state,1161,10,0.53857815
1511,florida atlantic,1194,8,new mexico,1307,11,0.54229116
1512,florida atlantic,1194,8,oregon,1332,11,0.6743749
1513,florida atlantic,1194,8,north carolina state,1301,11,0.6684069
1514,florida atlantic,1194,8,duquesne,1182,11,0.5520859
1515,florida atlantic,1194,8,mcneese,1270,12,0.458791
1516,florida atlantic,1194,8,james madison,1241,12,0.6246722
1517,florida atlantic,1194,8,uab,1412,12,0.59301025
1518,florida atlantic,1194,8,grand canyon,1213,12,0.46843478
1519,florida atlantic,1194,8,samford,1359,13,0.7244474
1520,florida atlantic,1194,8,vermont,1436,13,0.7178795
1521,florida atlantic,1194,8,yale,1463,13,0.7020833
1522,florida atlantic,1194,8,charleston,1158,13,0.78448987
1523,florida atlantic,1194,8,oakland,1324,14,0.80370104
1524,florida atlantic,1194,8,akron,1103,14,0.7547862
1525,florida atlantic,1194,8,morehead state,1287,14,0.8075552
1526,florida atlantic,1194,8,colgate,1159,14,0.77820647
1527,florida atlantic,1194,8,long beach state,1253,15,0.82458174
1528,florida atlantic,1194,8,south dakota state,1355,15,0.8283121
1529,florida atlantic,1194,8,saint peter's,1389,15,0.70686185
1530,florida atlantic,1194,8,western kentucky,1443,15,0.8277541
1531,florida atlantic,1194,8,grambling state,1212,16,0.752309
1532,florida atlantic,1194,8,stetson,1391,16,0.8805479
1533,florida atlantic,1194,8,howard,1224,16,0.92595524
1534,florida atlantic,1194,8,longwood,1255,16,0.80821335
1535,florida atlantic,1194,8,montana state,1286,16,0.91018516
1536,florida atlantic,1194,8,wagner,1447,16,0.774391
1537,utah state,1429,8,mississippi state,1280,8,0.55353004
1538,utah state,1429,8,nebraska,1304,8,0.54605824
1539,utah state,1429,8,texas a&m,1401,9,0.57888323
1540,utah state,1429,8,northwestern,1321,9,0.37100136
1541,utah state,1429,8,michigan state,1277,9,0.4141765
1542,utah state,1429,8,tcu,1395,9,0.49419534
1543,utah state,1429,8,virginia,1438,10,0.5155757
1544,utah state,1429,8,colorado,1160,10,0.52874666
1545,utah state,1429,8,boise state,1129,10,0.5143411
1546,utah state,1429,8,drake,1179,10,0.56310576
1547,utah state,1429,8,nevada,1305,10,0.5302288
1548,utah state,1429,8,colorado state,1161,10,0.5614425
1549,utah state,1429,8,new mexico,1307,11,0.55510837
1550,utah state,1429,8,oregon,1332,11,0.6402456
1551,utah state,1429,8,north carolina state,1301,11,0.58634204
1552,utah state,1429,8,duquesne,1182,11,0.57409966
1553,utah state,1429,8,mcneese,1270,12,0.41386223
1554,utah state,1429,8,james madison,1241,12,0.62722564
1555,utah state,1429,8,uab,1412,12,0.6144829
1556,utah state,1429,8,grand canyon,1213,12,0.4659175
1557,utah state,1429,8,samford,1359,13,0.7358367
1558,utah state,1429,8,vermont,1436,13,0.67852616
1559,utah state,1429,8,yale,1463,13,0.6586948
1560,utah state,1429,8,charleston,1158,13,0.7685126
1561,utah state,1429,8,oakland,1324,14,0.7887646
1562,utah state,1429,8,akron,1103,14,0.74181396
1563,utah state,1429,8,morehead state,1287,14,0.7966223
1564,utah state,1429,8,colgate,1159,14,0.76344943
1565,utah state,1429,8,long beach state,1253,15,0.81283486
1566,utah state,1429,8,south dakota state,1355,15,0.8270702
1567,utah state,1429,8,saint peter's,1389,15,0.71797323
1568,utah state,1429,8,western kentucky,1443,15,0.82660687
1569,utah state,1429,8,grambling state,1212,16,0.7983429
1570,utah state,1429,8,stetson,1391,16,0.8864669
1571,utah state,1429,8,howard,1224,16,0.93002194
1572,utah state,1429,8,longwood,1255,16,0.79251087
1573,utah state,1429,8,montana state,1286,16,0.8884167
1574,utah state,1429,8,wagner,1447,16,0.76272345
1575,mississippi state,1280,8,nebraska,1304,8,0.4300238
1576,mississippi state,1280,8,texas a&m,1401,9,0.5182152
1577,mississippi state,1280,8,northwestern,1321,9,0.32660154
1578,mississippi state,1280,8,michigan state,1277,9,0.40080833
1579,mississippi state,1280,8,tcu,1395,9,0.43892822
1580,mississippi state,1280,8,virginia,1438,10,0.5586342
1581,mississippi state,1280,8,colorado,1160,10,0.45158458
1582,mississippi state,1280,8,boise state,1129,10,0.34068096
1583,mississippi state,1280,8,drake,1179,10,0.5056863
1584,mississippi state,1280,8,nevada,1305,10,0.5434032
1585,mississippi state,1280,8,colorado state,1161,10,0.522619
1586,mississippi state,1280,8,new mexico,1307,11,0.4638616
1587,mississippi state,1280,8,oregon,1332,11,0.4913066
1588,mississippi state,1280,8,north carolina state,1301,11,0.5675232
1589,mississippi state,1280,8,duquesne,1182,11,0.54631656
1590,mississippi state,1280,8,mcneese,1270,12,0.38666886
1591,mississippi state,1280,8,james madison,1241,12,0.5218012
1592,mississippi state,1280,8,uab,1412,12,0.4426806
1593,mississippi state,1280,8,grand canyon,1213,12,0.4189347
1594,mississippi state,1280,8,samford,1359,13,0.5657454
1595,mississippi state,1280,8,vermont,1436,13,0.4602719
1596,mississippi state,1280,8,yale,1463,13,0.47550672
1597,mississippi state,1280,8,charleston,1158,13,0.55285853
1598,mississippi state,1280,8,oakland,1324,14,0.61676097
1599,mississippi state,1280,8,akron,1103,14,0.637568
1600,mississippi state,1280,8,morehead state,1287,14,0.71977335
1601,mississippi state,1280,8,colgate,1159,14,0.5695575
1602,mississippi state,1280,8,long beach state,1253,15,0.77197033
1603,mississippi state,1280,8,south dakota state,1355,15,0.67835486
1604,mississippi state,1280,8,saint peter's,1389,15,0.72447026
1605,mississippi state,1280,8,western kentucky,1443,15,0.7629403
1606,mississippi state,1280,8,grambling state,1212,16,0.73443425
1607,mississippi state,1280,8,stetson,1391,16,0.75779337
1608,mississippi state,1280,8,howard,1224,16,0.8871654
1609,mississippi state,1280,8,longwood,1255,16,0.77885973
1610,mississippi state,1280,8,montana state,1286,16,0.82844
1611,mississippi state,1280,8,wagner,1447,16,0.6397605
1612,nebraska,1304,8,texas a&m,1401,9,0.5851896
1613,nebraska,1304,8,northwestern,1321,9,0.3837507
1614,nebraska,1304,8,michigan state,1277,9,0.42006016
1615,nebraska,1304,8,tcu,1395,9,0.48777652
1616,nebraska,1304,8,virginia,1438,10,0.42747173
1617,nebraska,1304,8,colorado,1160,10,0.49732065
1618,nebraska,1304,8,boise state,1129,10,0.47617456
1619,nebraska,1304,8,drake,1179,10,0.5724378
1620,nebraska,1304,8,nevada,1305,10,0.51760906
1621,nebraska,1304,8,colorado state,1161,10,0.5281217
1622,nebraska,1304,8,new mexico,1307,11,0.5229621
1623,nebraska,1304,8,oregon,1332,11,0.6531239
1624,nebraska,1304,8,north carolina state,1301,11,0.65031475
1625,nebraska,1304,8,duquesne,1182,11,0.55065626
1626,nebraska,1304,8,mcneese,1270,12,0.44960347
1627,nebraska,1304,8,james madison,1241,12,0.63909596
1628,nebraska,1304,8,uab,1412,12,0.57738626
1629,nebraska,1304,8,grand canyon,1213,12,0.44915494
1630,nebraska,1304,8,samford,1359,13,0.7301266
1631,nebraska,1304,8,vermont,1436,13,0.67172414
1632,nebraska,1304,8,yale,1463,13,0.65458727
1633,nebraska,1304,8,charleston,1158,13,0.7453667
1634,nebraska,1304,8,oakland,1324,14,0.7670298
1635,nebraska,1304,8,akron,1103,14,0.715247
1636,nebraska,1304,8,morehead state,1287,14,0.7739766
1637,nebraska,1304,8,colgate,1159,14,0.7383231
1638,nebraska,1304,8,long beach state,1253,15,0.78920054
1639,nebraska,1304,8,south dakota state,1355,15,0.8154297
1640,nebraska,1304,8,saint peter's,1389,15,0.6667164
1641,nebraska,1304,8,western kentucky,1443,15,0.81338394
1642,nebraska,1304,8,grambling state,1212,16,0.7350652
1643,nebraska,1304,8,stetson,1391,16,0.8556543
1644,nebraska,1304,8,howard,1224,16,0.92605346
1645,nebraska,1304,8,longwood,1255,16,0.7704497
1646,nebraska,1304,8,montana state,1286,16,0.86890024
1647,nebraska,1304,8,wagner,1447,16,0.734056
1648,texas a&m,1401,9,northwestern,1321,9,0.3098791
1649,texas a&m,1401,9,michigan state,1277,9,0.34137383
1650,texas a&m,1401,9,tcu,1395,9,0.36959332
1651,texas a&m,1401,9,virginia,1438,10,0.43074256
1652,texas a&m,1401,9,colorado,1160,10,0.37236214
1653,texas a&m,1401,9,boise state,1129,10,0.36149284
1654,texas a&m,1401,9,drake,1179,10,0.4023228
1655,texas a&m,1401,9,nevada,1305,10,0.38692448
1656,texas a&m,1401,9,colorado state,1161,10,0.40630725
1657,texas a&m,1401,9,new mexico,1307,11,0.36121896
1658,texas a&m,1401,9,oregon,1332,11,0.49312034
1659,texas a&m,1401,9,north carolina state,1301,11,0.4685156
1660,texas a&m,1401,9,duquesne,1182,11,0.44718322
1661,texas a&m,1401,9,mcneese,1270,12,0.33998176
1662,texas a&m,1401,9,james madison,1241,12,0.5251744
1663,texas a&m,1401,9,uab,1412,12,0.48535827
1664,texas a&m,1401,9,grand canyon,1213,12,0.36541545
1665,texas a&m,1401,9,samford,1359,13,0.6820087
1666,texas a&m,1401,9,vermont,1436,13,0.62227553
1667,texas a&m,1401,9,yale,1463,13,0.5924268
1668,texas a&m,1401,9,charleston,1158,13,0.6788481
1669,texas a&m,1401,9,oakland,1324,14,0.6732685
1670,texas a&m,1401,9,akron,1103,14,0.65224016
1671,texas a&m,1401,9,morehead state,1287,14,0.7449034
1672,texas a&m,1401,9,colgate,1159,14,0.6648217
1673,texas a&m,1401,9,long beach state,1253,15,0.68727905
1674,texas a&m,1401,9,south dakota state,1355,15,0.69006795
1675,texas a&m,1401,9,saint peter's,1389,15,0.6770019
1676,texas a&m,1401,9,western kentucky,1443,15,0.7017901
1677,texas a&m,1401,9,grambling state,1212,16,0.6717236
1678,texas a&m,1401,9,stetson,1391,16,0.75864476
1679,texas a&m,1401,9,howard,1224,16,0.87610286
1680,texas a&m,1401,9,longwood,1255,16,0.68768865
1681,texas a&m,1401,9,montana state,1286,16,0.8227993
1682,texas a&m,1401,9,wagner,1447,16,0.64862186
1683,northwestern,1321,9,michigan state,1277,9,0.5599995
1684,northwestern,1321,9,tcu,1395,9,0.60417813
1685,northwestern,1321,9,virginia,1438,10,0.55406356
1686,northwestern,1321,9,colorado,1160,10,0.6677143
1687,northwestern,1321,9,boise state,1129,10,0.5288299
1688,northwestern,1321,9,drake,1179,10,0.5763983
1689,northwestern,1321,9,nevada,1305,10,0.6300839
1690,northwestern,1321,9,colorado state,1161,10,0.6051384
1691,northwestern,1321,9,new mexico,1307,11,0.5932272
1692,northwestern,1321,9,oregon,1332,11,0.5916501
1693,northwestern,1321,9,north carolina state,1301,11,0.6666114
1694,northwestern,1321,9,duquesne,1182,11,0.6337414
1695,northwestern,1321,9,mcneese,1270,12,0.5927566
1696,northwestern,1321,9,james madison,1241,12,0.680709
1697,northwestern,1321,9,uab,1412,12,0.7116531
1698,northwestern,1321,9,grand canyon,1213,12,0.6263961
1699,northwestern,1321,9,samford,1359,13,0.79367274
1700,northwestern,1321,9,vermont,1436,13,0.71261585
1701,northwestern,1321,9,yale,1463,13,0.74041414
1702,northwestern,1321,9,charleston,1158,13,0.7680509
1703,northwestern,1321,9,oakland,1324,14,0.775185
1704,northwestern,1321,9,akron,1103,14,0.8111275
1705,northwestern,1321,9,morehead state,1287,14,0.8445079
1706,northwestern,1321,9,colgate,1159,14,0.779869
1707,northwestern,1321,9,long beach state,1253,15,0.8724103
1708,northwestern,1321,9,south dakota state,1355,15,0.8140172
1709,northwestern,1321,9,saint peter's,1389,15,0.83803785
1710,northwestern,1321,9,western kentucky,1443,15,0.8870907
1711,northwestern,1321,9,grambling state,1212,16,0.8708784
1712,northwestern,1321,9,stetson,1391,16,0.81015617
1713,northwestern,1321,9,howard,1224,16,0.9268034
1714,northwestern,1321,9,longwood,1255,16,0.8058272
1715,northwestern,1321,9,montana state,1286,16,0.8647833
1716,northwestern,1321,9,wagner,1447,16,0.7275789
1717,michigan state,1277,9,tcu,1395,9,0.5537148
1718,michigan state,1277,9,virginia,1438,10,0.5854127
1719,michigan state,1277,9,colorado,1160,10,0.56613976
1720,michigan state,1277,9,boise state,1129,10,0.5306349
1721,michigan state,1277,9,drake,1179,10,0.5967456
1722,michigan state,1277,9,nevada,1305,10,0.5875483
1723,michigan state,1277,9,colorado state,1161,10,0.5928613
1724,michigan state,1277,9,new mexico,1307,11,0.55023533
1725,michigan state,1277,9,oregon,1332,11,0.6388727
1726,michigan state,1277,9,north carolina state,1301,11,0.5996286
1727,michigan state,1277,9,duquesne,1182,11,0.60203755
1728,michigan state,1277,9,mcneese,1270,12,0.49545577
1729,michigan state,1277,9,james madison,1241,12,0.6628164
1730,michigan state,1277,9,uab,1412,12,0.6609929
1731,michigan state,1277,9,grand canyon,1213,12,0.5694982
1732,michigan state,1277,9,samford,1359,13,0.7672928
1733,michigan state,1277,9,vermont,1436,13,0.7657193
1734,michigan state,1277,9,yale,1463,13,0.7492792
1735,michigan state,1277,9,charleston,1158,13,0.8371564
1736,michigan state,1277,9,oakland,1324,14,0.8441657
1737,michigan state,1277,9,akron,1103,14,0.8258048
1738,michigan state,1277,9,morehead state,1287,14,0.86600405
1739,michigan state,1277,9,colgate,1159,14,0.8332688
1740,michigan state,1277,9,long beach state,1253,15,0.84533465
1741,michigan state,1277,9,south dakota state,1355,15,0.83716446
1742,michigan state,1277,9,saint peter's,1389,15,0.81835926
1743,michigan state,1277,9,western kentucky,1443,15,0.8425219
1744,michigan state,1277,9,grambling state,1212,16,0.8364143
1745,michigan state,1277,9,stetson,1391,16,0.89218605
1746,michigan state,1277,9,howard,1224,16,0.9336765
1747,michigan state,1277,9,longwood,1255,16,0.8161793
1748,michigan state,1277,9,montana state,1286,16,0.90378726
1749,michigan state,1277,9,wagner,1447,16,0.78868556
1750,tcu,1395,9,virginia,1438,10,0.47830376
1751,tcu,1395,9,colorado,1160,10,0.4706347
1752,tcu,1395,9,boise state,1129,10,0.35386968
1753,tcu,1395,9,drake,1179,10,0.47300962
1754,tcu,1395,9,nevada,1305,10,0.49208832
1755,tcu,1395,9,colorado state,1161,10,0.5413152
1756,tcu,1395,9,new mexico,1307,11,0.51264864
1757,tcu,1395,9,oregon,1332,11,0.5459363
1758,tcu,1395,9,north carolina state,1301,11,0.5818607
1759,tcu,1395,9,duquesne,1182,11,0.56603074
1760,tcu,1395,9,mcneese,1270,12,0.47394422
1761,tcu,1395,9,james madison,1241,12,0.61049616
1762,tcu,1395,9,uab,1412,12,0.5979074
1763,tcu,1395,9,grand canyon,1213,12,0.52098876
1764,tcu,1395,9,samford,1359,13,0.6423082
1765,tcu,1395,9,vermont,1436,13,0.6393927
1766,tcu,1395,9,yale,1463,13,0.64679235
1767,tcu,1395,9,charleston,1158,13,0.7471028
1768,tcu,1395,9,oakland,1324,14,0.7546165
1769,tcu,1395,9,akron,1103,14,0.7520628
1770,tcu,1395,9,morehead state,1287,14,0.7950021
1771,tcu,1395,9,colgate,1159,14,0.70789385
1772,tcu,1395,9,long beach state,1253,15,0.79643536
1773,tcu,1395,9,south dakota state,1355,15,0.71703196
1774,tcu,1395,9,saint peter's,1389,15,0.73864955
1775,tcu,1395,9,western kentucky,1443,15,0.77801347
1776,tcu,1395,9,grambling state,1212,16,0.7190487
1777,tcu,1395,9,stetson,1391,16,0.8231763
1778,tcu,1395,9,howard,1224,16,0.8669761
1779,tcu,1395,9,longwood,1255,16,0.75891656
1780,tcu,1395,9,montana state,1286,16,0.856705
1781,tcu,1395,9,wagner,1447,16,0.64942646
1782,virginia,1438,10,colorado,1160,10,0.6427402
1783,virginia,1438,10,boise state,1129,10,0.47684285
1784,virginia,1438,10,drake,1179,10,0.50020295
1785,virginia,1438,10,nevada,1305,10,0.41416353
1786,virginia,1438,10,colorado state,1161,10,0.5162527
1787,virginia,1438,10,new mexico,1307,11,0.48172373
1788,virginia,1438,10,oregon,1332,11,0.4870449
1789,virginia,1438,10,north carolina state,1301,11,0.5705902
1790,virginia,1438,10,duquesne,1182,11,0.5536201
1791,virginia,1438,10,mcneese,1270,12,0.40815318
1792,virginia,1438,10,james madison,1241,12,0.59610426
1793,virginia,1438,10,uab,1412,12,0.6774107
1794,virginia,1438,10,grand canyon,1213,12,0.49705073
1795,virginia,1438,10,samford,1359,13,0.773356
1796,virginia,1438,10,vermont,1436,13,0.6948886
1797,virginia,1438,10,yale,1463,13,0.7049014
1798,virginia,1438,10,charleston,1158,13,0.8381066
1799,virginia,1438,10,oakland,1324,14,0.80107105
1800,virginia,1438,10,akron,1103,14,0.7803625
1801,virginia,1438,10,morehead state,1287,14,0.8285328
1802,virginia,1438,10,colgate,1159,14,0.74471974
1803,virginia,1438,10,long beach state,1253,15,0.8260478
1804,virginia,1438,10,south dakota state,1355,15,0.7639521
1805,virginia,1438,10,saint peter's,1389,15,0.7910641
1806,virginia,1438,10,western kentucky,1443,15,0.8436713
1807,virginia,1438,10,grambling state,1212,16,0.8134761
1808,virginia,1438,10,stetson,1391,16,0.85012734
1809,virginia,1438,10,howard,1224,16,0.8808014
1810,virginia,1438,10,longwood,1255,16,0.7536807
1811,virginia,1438,10,montana state,1286,16,0.83018833
1812,virginia,1438,10,wagner,1447,16,0.72290677
1813,colorado,1160,10,boise state,1129,10,0.377735
1814,colorado,1160,10,drake,1179,10,0.5398265
1815,colorado,1160,10,nevada,1305,10,0.5427809
1816,colorado,1160,10,colorado state,1161,10,0.54660964
1817,colorado,1160,10,new mexico,1307,11,0.48348176
1818,colorado,1160,10,oregon,1332,11,0.52196383
1819,colorado,1160,10,north carolina state,1301,11,0.53770894
1820,colorado,1160,10,duquesne,1182,11,0.55197614
1821,colorado,1160,10,mcneese,1270,12,0.40515116
1822,colorado,1160,10,james madison,1241,12,0.56042725
1823,colorado,1160,10,uab,1412,12,0.45900613
1824,colorado,1160,10,grand canyon,1213,12,0.44204247
